id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,twitter,websites
AVwcfzlMkufWRAb5vyX0,200 Roy St,"Sports Bar,Brewery,Restaurant,Sports Bar, Winery, and Brewery,Bars & Clubs,Winery Tours,Brew Pubs,Pubs,Restaurants,Sports Bars",Seattle,US,us/wa/seattle/200royst/144284492,47.6257,-122.35213,McMenamins Queen Anne,98109,WA,captainneon,"http://mcmenamins.com/308-mcmenamins-queen-anne-home,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ0aEpj_pqn5OX685zhNTmO2gMNT1XmQsqHI1URrH8t1N5DN7vuGGHPIs_rtwI1SwSyrnRvTfqG7YfsFQXXT8DxI3Up1d5s5tK4gYxRctgPmJ8aSi7AvLPWp7xhb6eSyXPcvbiRk4Kjt-KT-wcpq-0bBuMQpBpve8tNSwUHjpR-Nh9NI-mqqkEMJRSeJxImJgEPsgmo5lqa16QBoWIRQr0s9VIyoNaJDP8n9k3WCK4PbKM431woLCpFSa_q2qDjGk2PFl6lCsY70FPEV8l8tA-8ZWp2qEAXihDfQrDpQX5fU7ynmBtYl6oEwQ3nUdajjaudfUNpVLyuR-xA20d8gy6QCxwk3J3NHD-NGE5N34l3BtC8CTZ3j70J5sF4dCbh0f2f5RwItBHi7tD55wT_YjX_A&placement=listing_profile&cs_user=unknown&cs_session=c08fab9c27af55825ad1b2e616362f08f2cff1a8"
AVwcg3NQkufWRAb5v-W8,17300 W Bluemound Rd,"Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail",Brookfield,US,us/wi/brookfield/17300wbluemoundrd/-1152707038,43.036555,-88.128037,Total Wine & More,53045,WI,totalwine,http://www.totalwine.com
AVwcg5n3ByjofQCxfEHJ,1327 S Mint St,"Breweries,Food & Drink",Charlotte,US,us/nc/charlotte/1327smintst/1795807648,35.220505,-80.85754,The Unknown Brewery,28203,NC,unknownbrewing,http://unknownbrewing.com
AVwcgba3kufWRAb5v5XU,701 Haight St,"Restaurant,Pubs,Brewery,Caf,Brewery, Caf, and Coffee Shop",San Francisco,US,us/ca/sanfrancisco/701haightst/-1802192038,37.771455,-122.433855,Black Sands Brewery,94117,CA,blacksandsbeer,http://www.blacksandsbeer.com/
AVwcgdMt_7pvs4fzv0wh,217 S Liberty St,"Brewery,Food & Drink,Breweries",Harrisonburg,US,us/va/harrisonburg/217slibertyst/493206336,38.44707325,-78.87199368,Pale Fire Brewing Co.,22801,VA,palefirebrewing,http://palefirebrewing.com
AVwcgDpAkufWRAb5v1KP,636 Massachusetts St,"Brewery,Bar,American Restaurant",Lawrence,US,us/ks/lawrence/636massachusettsst/1520064962,38.97170321,-95.23576524,Free State Brewing Company,66044,KS,freestatebeer,http://freestatebrewing.com
AVwcgdz0IN2L1WUflsiW,16 Ardmore Ave,Brewery,Ardmore,US,us/pa/ardmore/16ardmoreave/-23181243,40.00852,-75.29362,Tired Hands Brewing Company,19003,PA,tiredhandsbeer,http://tiredhands.com
AVwcgFJDByjofQCxe7aG,258 W Hamilton Ave,"Brewery,Wholesale Beer,Wholesale Ice,Wholesale Foods,Beer & Ale-Wholesale & Manufacturers,Beer & Ale,Liquor Stores,Wine",State College,US,us/pa/statecollege/258whamiltonave/952253196,40.787525,-77.857124,Beer Belly's Beverage,16801,PA,beerbellysinsc,http://www.beerbellysbeverage.com
AVwcgftlIN2L1WUfls2w,1701 W Village Pkwy,"American Restaurant,Bars & Clubs,Brew Pubs,Bars & Pubs,Restaurants,Brewery",Kansas City,US,us/ks/kansascity/1701wvillagepkwy/1241605439,39.123824,-94.825226,Granite City Food & Brewery,66111,KS,gcfb,http://www.gcfb.net
AVwcgK-F_7pvs4fzvxT9,1338 S Valentia St,"Water Filtration Equipment Retail,Home Water Filtration Equipment,Chemical Water Purification,Water Purification Services,Water Analysis Equipment & Supplies,brewery,Industrial Equipment & Supplies Dealers,Water Testing Laboratories,Testing Laboratories,Bottled & Bulk Water,Water Treatment Service Equipment & Supplies",Denver,US,us/co/denver/1338svalentiast/-2005989718,39.692422,-104.891554,Highland Water,80247,CO,copperkettleden,http://www.copperkettledenver.com/
AVwcgl19IN2L1WUflt6S,200 N. Main St.,"Hotels,Casinos,Casino,Hotel,Brewery",Las Vegas,US,us/nv/lasvegas/200nmainst/1754622967,36.174527,-115.144582,"Main Street Station Casino, Brewery & Hotel",89101,NV,bconnected,"http://www.mainstreetcasino.com/,http://www.mainstreetcasino.com"
AVwcgnQjkufWRAb5v7iP,1150 Pine St,"Brewers,Brewery,Brew Pubs,Bars,Beer & Ale,Liquor Stores,Restaurants",Louisville,US,us/co/louisville/1150pinest/626070930,39.977,-105.1292,Gravity Brewing,80027,CO,gravitybrewing,http://www.thegravitybrewing.com
AVwcgQpB_7pvs4fzvyZE,7631 Woodwind Dr,"Bars,Brew Pubs,Brewery,Beer & Ale",Huntington Beach,US,us/ca/huntingtonbeach/7631woodwinddr/-692385764,33.704205,-117.99508,Beach City Brewery,92647,CA,beachcitybrew,http://www.beachcitybrewery.com
AVwcguEcIN2L1WUflvRP,1800 Ord Way,"Brewery,Other Nightlife,Beer & Ale-Wholesale & Manufacturers,Beverages,Restaurants,Beer & Ale,Brewery and Other Nightlife",Oceanside,US,us/ca/oceanside/1800ordway/-1932569475,33.21166604,-117.2727525,Oceanside Ale Works,92056,CA,oaw_brewery,http://www.oceansidealeworks.net
AVwcguM3kufWRAb5v8tw,616 N 1st Ave,"Brewery,Beer Garden,General Entertainment,Brewery and Beer Garden,Painting Contractors",Knightdale,US,us/nc/knightdale/616n1stave/-1652349604,35.79379229,-78.47663467,Oak City Brewing,27545,NC,oakcitybrews,"http://davbar.liveonatt.com,http://oakcitybrewingcompany.com"
AVwcgyalIN2L1WUflwFK,12562 SW Main St,"Brewery,American Restaurant,Bar,Restaurant,Brewery, American Restaurant, and Bar,Brewery, American Restaurant, and Bar Downtown Tigard",Portland,US,us/or/portland/12562swmainst/574930084,45.42904102,-122.7739566,Max's Fanno Creek Brew Pub,97223,OR,fannocreekbrew,http://www.fannocreekbrewpub.com
AVwcgYbyIN2L1WUflrnI,1630 E Francis St,"Brewers,Brewery,Brew Pubs,Beer & Ale,Taverns,wholesale",Ontario,US,us/ca/ontario/1630efrancisst/884903846,34.04127,-117.61754,Chino Valley Brewery,91761,CA,chinovalleybrew,"http://chinovalleybrewery.com,http://www.chinovalleybrewery.com"
AVwch_ZWIN2L1WUfl920,1106 Town East Mall,"Restaurant,American Restaurant,Pizza Place,Brewery,American Restaurant, Pizza Place, and Brewery",Mesquite,US,us/tx/mesquite/1106towneastmall/554746294,32.809719,-96.62306,Bj's Restaurant & Brewhouse,75150,TX,bjsrestaurants,"http://www.bjsbrewhouse.com/,http://t.co/bl46gcjDLN"
AVwch8GtByjofQCxfQd7,2505 W 2nd Ave,Brewery,Denver,US,us/co/denver/2505w2ndave/-472217728,39.72079535,-105.017597,Wit���s End Brewery,80219,CO,witsendbrewing,http://www.witsendbrewing.com
AVwcha4pByjofQCxfKBu,1004 Parkway,"Breweries and brew pubs,Pizza,Restaurants,Bar and grill restaurants,Pub restaurants,Sightseeing tours,Tourist attractions,Brewery,Bar,Rock Club,Restaurant,Brewery, Bar, and Rock Club,American Restaurants,Beer & Ale,Family Style Restaurants,Brew Pubs,Bars,Taverns,Bar & Grills",Gatlinburg,US,us/tn/gatlinburg/1004parkway/871959066,35.70754,-83.52044,Smoky Mountain Brewery,37738,TN,smokymtnbrewery,"http://smoky-mtn-brewery.com,http://www.coppercellar.com/Restaurant-SmokyMountainBrewery.html"
AVwchAgeIN2L1WUflyfc,1114 W,"Brewery Downtown Boise City,Brewers",Boise,US,us/id/boise/1114w/159035250,43.616471,-116.208927,Woodland Empire Ale Craft,83702,ID,cyclepubboise,"http://woodlandempire.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJqPInDL-BtdCPC4uSCjjFzfE9crPHV_Pfg4dhrsW9hk1VM9ZYzIn98tDyEoBQXMlJddsI2WBB1dHfQobEy34Eb7Dl1WK4ZhVgA5PuiFo_HevKggKY5O7SaL8rFBTtPZl2h2le86JmQEzbVB3aVtbm9QCybq5_WPX4IR-nKdtzw-sYhg1-u3xL7sdHiEzF_kuIee7XzbIgUdGAytl1s7FiiblIdOZHzDaIEdFyaIaR-CiXAFg6G1DwRU55x2f_6-1OOZEdvvX8JNw5U9jgdNgN7ZIg9dUkyaPtn4kR-_wJub_O681W3eBfCBbzZ68SyiNah1Ab3NUvuBUMEYalheuS76W1EXm2jmp2bcsLWl2Mb8A&placement=listing_profile&cs_user=unknown&cs_session=e9ebd1350689c72c49ab381dfd9eaba535f15096"
AVwchaq8ByjofQCxfKAA,10633 Westminster Blvd,"Brewery,Bar,Pub",Broomfield,US,us/co/broomfield/10633westminsterblvd/998713690,39.88925351,-105.0693297,Rock Bottom Brewery,80020,CO,rockbottom,http://rockbottom.com/locations/westminster-promenade/
AVwchFFvByjofQCxfGTZ,1001 16th St,"Brewery,American Restaurant,Bar,Brewery, American Restaurant, and Bar,Brewery, American Restaurant, and Bar Central Business District",Denver,US,us/co/denver/100116thst/998713690,39.7474795,-104.994972,Rock Bottom Brewery,80265,CO,rockbottom,http://rockbottom.com/Denver-Downtown
AVwchfuW_7pvs4fzwBM7,9228 Park Meadows Dr,"Restaurant,Mexican,Brewery,Bar,Mexican Restaurant",Lone Tree,US,us/co/lonetree/9228parkmeadowsdr/1988183040,39.554344,-104.8831,Brewery Bar III,80124,CO,brewbar3,"http://brewerybars.com/,http://brewerybar3.com"
AVwchGtRkufWRAb5wBTm,507 Columbia St,"Brewery,Restaurant,Beverages,Liquor Stores,Beer and Ale-Wholesale and Manufacturers,Beer and Ale,Restaurants,Brewery Esther Short",Vancouver,US,us/wa/vancouver/507columbiast/-1274346637,45.625195,-122.67368,Loowit Brewing Company,98660,WA,loowitbrewing,"http://www.loowitbrewing.com,http://loowitbrewing.com"
AVwchiPDkufWRAb5wGd9,100 39th St,"Brewers,Brewery,Astoria Restaurants",Astoria,US,us/or/astoria/10039thst/-366858876,46.1967,-123.7973,Rogue Ales Public House,97103,OR,rogueales,http://rogue.com
AVwchkc4IN2L1WUfl478,1327 N 14th St,"Bars Pubs,Bars Clubs,Grill Restaurants,Bars,American Restaurants,Restaurants,Brewery,Bar,Bar & Grills,Taverns",Sheboygan,US,us/wi/sheboygan/1327n14thst/894317820,43.75886,-87.72299,Hops Haven,53081,WI,3sheepsbrewing,http://www.hops-haven.com
AVwchOlfIN2L1WUfl03T,7401 N LA Cholla Blvd,"Brewery,Bar,Restaurants,Bars Clubs,Bars Pubs,Brew Pubs,Taverns,Brewery and Bar,Restaurant,American Restaurants,Bars,Beer & Ale",Tucson,US,us/az/tucson/7401nlachollablvd/-1269047426,32.3405,-111.0127,Thunder Canyon Brewery,85741,AZ,azfoothillsmall,"http://www.thundercanyonbrewery.com/,http://www.localbreweries.net"
AVwchOw5ByjofQCxfH3P,Sierra Leona 720,Brewery and Restaurant,San Antonio,US,us/tx/sanantonio/sierraleona720/-1553496629,22.13076115,-101.0190167,La Legendaria,78240,TX,la_legendaria,http://lalegendaria.com
AVwchpmLIN2L1WUfl54-,2911 El Cajon Blvd,"Hobby Shop and Food Drink Shop North Park,Hobby Shop and Food Drink Shop,Beer Homebrewing Equipment & Supplies,Winemaking Equipment & Supplies,Brewer Equipment Supplies & Services",San Diego,US,us/ca/sandiego/2911elcajonblvd/1323870926,32.755108,-117.13119,The Homebrewer,92104,CA,thehomebrewersd,"http://thehomebrewersd.com,http://www.thehomebrewersd.com"
AVwchpW_IN2L1WUfl51s,2200 NE Andresen Rd,"Brew Pubs,Beer and Ale,Brewery,Beer & Ale",Vancouver,US,us/wa/vancouver/2200neandresenrd/856528383,45.63834,-122.60109,Fortside Brewing Company,98661,WA,fortsidebrewing,"http://www.fortsidebrewing.com,http://fortsidebrewing.com"
AVwchs2I_7pvs4fzwD3I,119 E Toole Ave,"Brewery,Beer Garden,Bars & Clubs,Beverages,Tours & Activities,Food & Drink,Brewery and Beer Garden,Beer & Ale,Breweries,Wineries,Wine Bars,Concerts & Shows,More,Nightlife,Brewery Tours",Tucson,US,us/az/tucson/119etooleave/-821729511,32.225517,-110.97023,Borderlands Brewing Company,85701,AZ,borderlandsbeer,http://www.borderlandsbrewing.com
AVwchSWnkufWRAb5wDUJ,1410 Locust St,"Restaurant,American,Pubs,Brewers,Wineries,Deordorant,Soap,Glue,Air Fresheners",Walnut Creek,US,us/ca/walnutcreek/1410locustst/342913814,37.89925,-122.061844,Pyramid Alehouse,94596,CA,PyramidWalnutCr,"http://www.pyramidbrew.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttpQ3p9Bvj7cEunAmjLk0QSxT2Eu6bYSqOoqHplmAmSGoJxePF_iGeXz_kzjWnr8LUm7FrUehys1IBJRAVg7B2DnXtxr14YYPMKXNYFkrFiUHW0gKYtGI3LLF49RCuaNuhT1fzGiEc1_qLbuS5F71BiJyw1qB5yyBj2S3wHmur2VJdgsYsVzMU8eV5p6XXGG7s0nuOWaDAyVrVBFHp7S9-UBFPbyXV3AxRcKAgZKw6j3Lou-mXl2cAsXNRs_wgiMOhNuxlhios_mOFUUh_8uK98QNb_y3WtD143eIEPUaDCyOQQ44YiNYGkYKisOBdVM9uBcFohVvUMq4E3oawv5wUKWkRbyScvuubBS9pgswsB50&placement=listing_profile.b&cs_user=unknown&cs_session=9e158be9db8b4909aa21fddb9b9c822b970db7be"
AVwchTYq_7pvs4fzv-q9,475 S Arlington Ave,"Pub,Brewery,New American Restaurant,Brew Pubs,Bars,Night Clubs,Wine Bars,American Restaurants,Beer and Ale,Taverns,Restaurants,Bars & Clubs,Breweries,Food & Drink,Nightlife,Nv\\brewery,Pub, Brewery, and New American Restaurant,Restaurant",Reno,US,us/nv/reno/475sarlingtonave/509936820,39.52055,-119.81728,The Brewer's Cabinet,89501,NV,thebrewcab,"http://www.thebrewerscabinet.com,http://thebrewerscabinet.com"
AVwchW67kufWRAb5wEJ-,9750 Indiana Pkwy,"Pub,Brewery",Munster,US,us/in/munster/9750indianapkwy/-306911696,41.53537437,-87.51645416,Three Floyds Brewery & Pub,46321,IN,3floyds,http://www.3floyds.com
AVwchZCwByjofQCxfJsD,345 Healdsburg Ave,"Brewery,American Restaurant,Burger Joint,Brewery, American Restaurant, and Burger Joint,Restaurant",Healdsburg,US,us/ca/healdsburg/345healdsburgave/1559424282,38.61107363,-122.8713542,Bear Republic Brewery,95448,CA,brbcbrew,http://bearrepublic.com
AVwci01RByjofQCxfbT6,9237 Laguna Springs Dr,"American Restaurant,Pizza Place,Brewery,Restaurants,Pubs,Bars Clubs,Bars Pubs,Brew Pubs,Restaurant,Bars & Clubs,Bars & Pubs,American Restaurant, Pizza Place, and Brewery",Elk Grove,US,us/ca/elkgrove/9237lagunaspringsdr/554746294,38.4195,-121.3969,BJ's Restaurant and Brewhouse,95758,CA,bjsrestaurants,http://t.co/bl46gcjDLN
AVwci0zFIN2L1WUfmIOZ,515 W Bay Area Blvd,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Pizza,Restaurants,Bar and grill restaurants,Pub restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,Taverns,Bars & Clubs,Bars & Pubs,American Restaurant, Pizza Place, and Brewery",Webster,US,us/tx/webster/515wbayareablvd/554746294,29.545121,-95.132374,BJ's Restaurant and Brewhouse,77598,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwci18R_7pvs4fzwRW2,961 S High St,"Pub,Bar,Pub and Bar Brewery District,Pub and Bar",Columbus,US,us/oh/columbus/961shighst/146805848,39.94243031,-82.99705188,Gresso's Restaurant & Bar,43206,OH,gressoscbus,http://gressos.com
AVwciA_T_7pvs4fzwHlo,19201 Bear Valley Rd,"Pizza Place,Brewery,American Restaurant,Pizza,Caterers,Take Out Restaurants,Italian Restaurants,Restaurants",Apple Valley,US,us/ca/applevalley/19201bearvalleyrd/-1822852207,34.471004,-117.24479,Oggis Pizza & Brewing Co,92308,CA,oggis,http://oggis.com
AVwciATe_7pvs4fzwHcn,2244 N Doctor Martin Luther King Dr,"Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops,Sandwich Place Brewer's Hill",Milwaukee,US,us/wi/milwaukee/2244ndoctormartinlutherkingdr/-891525969,43.059647,-87.914116,Subway,53212,WI,subway,http://www.subway.com
AVwciBS-ByjofQCxfRS8,1004 S Olde Oneida St,"Gastropub,Brewery,Restaurants,Bars Clubs,Brew Pubs,Taverns,Bars & Clubs,Gastropub and Brewery",Appleton,US,us/wi/appleton/1004soldeoneidast/-9979389,44.2532,-88.4034,Stone Cellar Brewpub,54915,WI,stone_cellar,"http://stonecellarbrewpub.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ9Kk2SvJqKGN7lQpaGxMyC20W-XQ9cBI8yW8cziPl-T72KteP9fZC7IQedXXqwK56RoSNwsJZ1k26JuiE65E5L98Mugy-slqCLkaqrevRCYwmPSKTCYLb8eio2VP3EQCZpDcwCc9PMY7ioVIvOJvn5hOG-1jvU_XV6Qx1Ni3PaEOc4Y3tkbvbsvke_L0WQdPFCZzvQjyQKUcfWzHXwwXjG0RII34v6d1Qae5opDjPRJkAU3SyYumBSt_feJBxvQerp7DGTLDKbdZ4poB-XWeSpM1pPSlY8GCflfb-EtpYLEZrzuNGeer2KaK40pZJG6pGCWI-RtOLun-Kz1927VDLxlHC2Wp5JcCqUb5C0iuOczM&placement=listing_profile&cs_user=unknown&cs_session=db1ee6be0d445de953f1ca7ff37aba6309ba6196"
AVwciDrxIN2L1WUfl-vh,5473 Urbana Pike,"Brewery,American Restaurant,Brewery and American Restaurant",Frederick,US,us/md/frederick/5473urbanapike/406722733,39.382034,-77.39959,Barley And Hops Grill & Microbrewery,21704,MD,barleyandhop,http://www.barleyandhops.net
AVwciEfskufWRAb5wND4,7 S Mikes Pike,"Brew Pubs,Beer and Ale,Liquor Stores,Wholesale Liquor,Restaurants,Brewery, Beer Garden, and Pizza Place",Flagstaff,US,us/az/flagstaff/7smikespike/1889928192,35.19693,-111.65228,Mother Road Brewing Company,86001,AZ,motherroadbeer,"http://www.motherroadbeer.com,http://motherroadbeer.com"
AVwcieJ0kufWRAb5wRs5,1035 Sterling Ave,Brewery,Flossmoor,US,us/il/flossmoor/1035sterlingave/-346797657,41.54341748,-87.67874049,Flossmoor Station Restaurant & Brewery,60422,IL,flossmoorbrewco,http://flossmoorstation.blogspot.com
AVwciFB6_7pvs4fzwIaR,903 Parkway,"Tourist Information and Attractions,Places Of Interest,Wineries,Wineries & Vineyards,Food & Drink,Winery, Wine Bar, and Brewery",Gatlinburg,US,us/tn/gatlinburg/903parkway/57319288,35.71148,-83.51991,Bootlegger's Homemade Wine,37738,TN,bootleggerswine,http://bootleggerswine.com
AVwciGeQByjofQCxfSaO,444 W Broad St,"Brewery,American Restaurant,Bar,American Restaurants,Beer and Ale,Brew Pubs,Bar and Grills,Bars,Breakfast Brunch and Lunch Restaurants,,Night Clubs,Taverns,Restaurants,Take Out Restaurants,Beer & Ale,Breakfast Brunch & Lunch Restaurants,,Bar & Grills,Restaurant",Falls Church,US,us/va/fallschurch/444wbroadst/1067968540,38.88636,-77.17721,Mad Fox Brewing Company,22046,VA,MadFoxBrewing,"http://www.madfoxbrewing.com,http://madfoxbrewing.com/"
AVwcihicByjofQCxfXmR,4810 Hope Valley Rd,"American Restaurant,Brewers",Durham,US,us/nc/durham/4810hopevalleyrd/1523340197,35.9205,-78.9595,Hope Valley Brewing Co,27707,NC,citybeveragenc,http://www.hopevalleybrewingcompany.com
AVwcikUCByjofQCxfYJ1,600A Frazier Dr,"Brewery,American Restaurant,American Restaurants,Pizza,Italian Restaurants,Restaurants",Franklin,US,us/tn/franklin/600afrazierdr/1433376237,35.9443,-86.81992,Cool Springs Brewery,37067,TN,csbrewery,http://www.coolspringsbrewery.com
AVwcilfhByjofQCxfYX4,10320 N Scottsdale Rd,"Liquor Store,Breweries,Brewery,Beer & Ale Distributors,Wine Shop,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail,Wine Shop, Liquor Store, and Brewery",Paradise Valley,US,us/az/paradisevalley/10320nscottsdalerd/-1152707038,33.580005,-111.926293,Total Wine & More,85253,AZ,totalwine,http://www.totalwine.com
AVwcilTdIN2L1WUfmFQQ,4125 Lorain Ave,"Brewery,Beer Bar,Brewery Ohio City",Cleveland,US,us/oh/cleveland/4125lorainave/1008843851,41.47992098,-81.71400137,Platform Brewhouse,44113,OH,platformbeers,http://platformbeerco.com
AVwciOZzkufWRAb5wO_G,730 N Columbus St,"Brew Pubs,Beer and Ale,Brewers,Brewery,Food & Drink,Breweries,Beer & Ale,Liquor Stores",Spokane,US,us/wa/spokane/730ncolumbusst/1190642743,47.66405,-117.39479,Ramblin Road Craft Brewery,99202,WA,ramblinroad,http://www.ramblinroadbrewery.com
AVwciTLfkufWRAb5wP5T,2121 Arden Way,"Wine Shop,Liquor Store,Smoke Shop,Liquor Stores,Wine,Beer and Ale,Wine Stores,Cigarettes Tobacco,Gifts & Novelties,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Cigarettes & Tobacco,Beer & Ale Retail",Sacramento,US,us/ca/sacramento/2121ardenway/-1152707038,38.59629,-121.41646,Total Wine & More,95825,CA,totalwine,"http://www.totalwine.com/store-info/california-sacramento-arden/1108?cid=referral:YEXT::SERP_website_link:1108_arden_store_page:,http://totalwine.com"
AVwcivUuByjofQCxfaQ2,1025 S Perry St,"Brewery,Brewers,Brew Pubs,Restaurants,Beer & Ale,Liquor Stores",Spokane,US,us/wa/spokane/1025sperryst/-184794983,47.646243,-117.389928,Perry Street Brewing,99202,WA,perrystreetbrew,http://perrystreetbrewing.com
AVwciW88kufWRAb5wQeB,118 W 4th St,"Brewery,Brewers",Loveland,US,us/co/loveland/118w4thst/1107965317,40.3955,-105.0775,Loveland Aleworks,80537,CO,lovelandalework,http://www.lovelandaleworks.com
AVwciwJGByjofQCxfaa8,412 E 18th St,"Brewers,Brewery,shop",Kansas City,US,us/mo/kansascity/412e18thst/-182238417,39.0916,-94.5786,Double Shift Brewing Co,64108,MO,dblshiftbrewing,http://www.doubleshiftbrewing.com
AVwciwMG_7pvs4fzwQTf,3812 Grim Ave,"Brewery,Bar,Brewery and Bar North Park,Brewery and Bar,Breweries,Wineries",San Diego,US,us/ca/sandiego/3812grimave/-881375443,32.747669,-117.128426,Mike Hess Brewing,92104,CA,mhb,http://mikehessbrewing.com
AVwciz2fIN2L1WUfmIEa,11424 Washington Plz W,"Brewery,Beer & Ale,Brew Pubs",Reston,US,us/va/reston/11424washingtonplzw/-391514101,38.96795,-77.34198,Lake Anne Brew House,20190,VA,lakeannebrew,http://lakeannebrewhouse.com
AVwciZ3FIN2L1WUfmDHa,115 E 5th St,"Irish Pub,Sports Bar,Brewers,Brew Pubs,Bars,Beer and Ale,Taverns,Restaurants,Irish Pub and Sports Bar First Ward,Charlotte Restaurants,Employment Services",Charlotte,US,us/nc/charlotte/115e5thst/1618620091,35.2277,-80.8415,Connolly's On Fifth,28202,NC,connollyson5th,"http://www.connollysirishpub.com,http://connollysirishpub.com"
AVwcj12DkufWRAb5whQ9,6124 Hollywood Blvd,"Bar,Restaurant,brewery,Hollywood Los Angeles",Los Angeles,US,us/ca/losangeles/6124hollywoodblvd/419904471,34.101624,-118.32295,Blue Palms Brewhouse,90028,CA,bluepalms_brew,"http://www.bluepalmsbrewhouse.com,http://www.bluepalmsbrewhouse.com/"
AVwcjbZ4IN2L1WUfmPn6,8999 Western Way,"Brewers,Food & Drink,Breweries,Brewery Southeast Jacksonville,brewery",Jacksonville,US,us/fl/jacksonville/8999westernway/416091201,30.2012,-81.5569,Veterans United Craft Brewery,32256,FL,vubrew,http://vubrew.com
AVwcjEL4IN2L1WUfmLFm,1785 Fulton St,"Brewery,Gastropub,Attraction,Bars,Clubs and Nightlife,Pub,Restaurant,Brewery and Gastropub",San Francisco,US,us/ca/sanfrancisco/1785fultonst/-869212264,37.775757,-122.446098,Barrel Head Brewhouse,94117,CA,barrelheadsf,"http://www.barrelheadsf.com/,http://barrelheadsf.com"
AVwcjGZoIN2L1WUfmLik,706 E Main St,"Southern / Soul Food Restaurant, Cafeteria, and Brewery Downtown Durham,southern / soul food restaurant",Durham,US,us/nc/durham/706emainst/-50346998,35.99034,-78.89252,Jc's Kitchen,27701,NC,jcskitchendc,http://jcskitchens.com
AVwcj-h_ByjofQCxfpKf,1695 Platte St,"Brewery,Bars And Pubs,Beer & Ale Distributors",Denver,US,us/co/denver/1695plattest/-1554082394,39.758293,-105.007188,Denver Beer Co.,80202,CO,denverbeerco,http://denverbeerco.com
AVwcjJ7AByjofQCxffP2,2811 Walnut St,"Brewery,Bar,restaurant",Denver,US,us/co/denver/2811walnutst/482636785,39.761694,-104.98384,Stem Ciders,80205,CO,stemciders,"http://stemciders.com,http://stemciders.com/"
AVwcjJSXkufWRAb5wZYP,7960 E Kellogg Dr,"American Restaurant,Pizza Place,Brewery,Restaurants,Pubs,Bars Clubs,Bars Pubs,Brew Pubs,Bars & Clubs,Bars & Pubs,New American Restaurants,Pizza Restaurants",Wichita,US,us/ks/wichita/7960ekelloggdr/554746294,37.6797,-97.2087,BJ's Restaurant and Brewhouse,67207,KS,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcjkJvIN2L1WUfmRNT,6282 W Jefferson Blvd,"American Restaurant,Breweries and brew pubs,Karaoke,Restaurants,American restaurants,Pub restaurants,Restaurant",Fort Wayne,US,us/in/fortwayne/6282wjeffersonblvd/1691070789,41.058647,-85.22204,Scotty's Brewhouse,46804,IN,brewhouse,http://scottysbrewhouse.com
AVwcjkXlkufWRAb5weVH,1398 Haight St,"Gastropub,Brewery,Gastropub and Brewery Haight Ashbury,Gastropub and Brewery",San Francisco,US,us/ca/sanfrancisco/1398haightst/442707317,37.770223,-122.445354,Magnolia Gastropub & Brewery,94117,CA,magnoliapub,http://magnoliapub.com
